"Host.IpAddress";"Host.Fqdn";"SoftName";"SoftVersion";"SoftVulner";"CVE";"SeverityRating"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11176";"CVE-2026-11176";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11177";"CVE-2026-11177";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11179";"CVE-2026-11179";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11180";"CVE-2026-11180";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11181";"CVE-2026-11181";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11182";"CVE-2026-11182";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11184";"CVE-2026-11184";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11185";"CVE-2026-11185";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11186";"CVE-2026-11186";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11187";"CVE-2026-11187";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11189";"CVE-2026-11189";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11190";"CVE-2026-11190";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11191";"CVE-2026-11191";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11192";"CVE-2026-11192";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11193";"CVE-2026-11193";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11194";"CVE-2026-11194";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11195";"CVE-2026-11195";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11196";"CVE-2026-11196";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11197";"CVE-2026-11197";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11198";"CVE-2026-11198";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11199";"CVE-2026-11199";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11200";"CVE-2026-11200";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11201";"CVE-2026-11201";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11203";"CVE-2026-11203";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11206";"CVE-2026-11206";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11207";"CVE-2026-11207";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11208";"CVE-2026-11208";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11209";"CVE-2026-11209";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11210";"CVE-2026-11210";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11211";"CVE-2026-11211";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11212";"CVE-2026-11212";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11213";"CVE-2026-11213";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11216";"CVE-2026-11216";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11217";"CVE-2026-11217";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11218";"CVE-2026-11218";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11219";"CVE-2026-11219";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11220";"CVE-2026-11220";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11221";"CVE-2026-11221";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11222";"CVE-2026-11222";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11223";"CVE-2026-11223";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11224";"CVE-2026-11224";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11225";"CVE-2026-11225";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11227";"CVE-2026-11227";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11228";"CVE-2026-11228";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11229";"CVE-2026-11229";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11230";"CVE-2026-11230";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11231";"CVE-2026-11231";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11232";"CVE-2026-11232";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11233";"CVE-2026-11233";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11234";"CVE-2026-11234";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11235";"CVE-2026-11235";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11236";"CVE-2026-11236";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11237";"CVE-2026-11237";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11238";"CVE-2026-11238";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11239";"CVE-2026-11239";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11240";"CVE-2026-11240";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11241";"CVE-2026-11241";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11242";"CVE-2026-11242";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11243";"CVE-2026-11243";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11244";"CVE-2026-11244";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11245";"CVE-2026-11245";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11246";"CVE-2026-11246";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11248";"CVE-2026-11248";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11249";"CVE-2026-11249";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11250";"CVE-2026-11250";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11251";"CVE-2026-11251";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11252";"CVE-2026-11252";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11253";"CVE-2026-11253";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11254";"CVE-2026-11254";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11255";"CVE-2026-11255";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11256";"CVE-2026-11256";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11257";"CVE-2026-11257";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11258";"CVE-2026-11258";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11259";"CVE-2026-11259";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11260";"CVE-2026-11260";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11261";"CVE-2026-11261";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11262";"CVE-2026-11262";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11264";"CVE-2026-11264";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11265";"CVE-2026-11265";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11266";"CVE-2026-11266";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11267";"CVE-2026-11267";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11268";"CVE-2026-11268";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11269";"CVE-2026-11269";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11271";"CVE-2026-11271";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11273";"CVE-2026-11273";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11275";"CVE-2026-11275";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11276";"CVE-2026-11276";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11279";"CVE-2026-11279";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11281";"CVE-2026-11281";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11282";"CVE-2026-11282";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11283";"CVE-2026-11283";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11284";"CVE-2026-11284";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11286";"CVE-2026-11286";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11288";"CVE-2026-11288";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11289";"CVE-2026-11289";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11292";"CVE-2026-11292";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11293";"CVE-2026-11293";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11294";"CVE-2026-11294";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11296";"CVE-2026-11296";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11299";"CVE-2026-11299";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11300";"CVE-2026-11300";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11301";"CVE-2026-11301";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11303";"CVE-2026-11303";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11304";"CVE-2026-11304";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11305";"CVE-2026-11305";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11306";"CVE-2026-11306";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11307";"CVE-2026-11307";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11308";"CVE-2026-11308";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-11309";"CVE-2026-11309";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9875";"CVE-2026-9875";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9876";"CVE-2026-9876";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9880";"CVE-2026-9880";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9888";"CVE-2026-9888";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9889";"CVE-2026-9889";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9898";"CVE-2026-9898";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9911";"CVE-2026-9911";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9912";"CVE-2026-9912";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9917";"CVE-2026-9917";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9919";"CVE-2026-9919";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9921";"CVE-2026-9921";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9929";"CVE-2026-9929";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9943";"CVE-2026-9943";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9947";"CVE-2026-9947";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9950";"CVE-2026-9950";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9955";"CVE-2026-9955";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9956";"CVE-2026-9956";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9963";"CVE-2026-9963";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9969";"CVE-2026-9969";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9971";"CVE-2026-9971";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9974";"CVE-2026-9974";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"148.0.3967.96";"Уязвимость CVE-2026-9977";"CVE-2026-9977";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Edge (Chromium)";"149.0.4022.62";"";"";""
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Excel";"2013";"Неподдерживаемая версия";"";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft InfoPath";"2013";"";"";""
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Internet Explorer";"11.0";"";"";""
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Internet Explorer";"11.0";"";"";""
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft .NET Framework";"3.5";"";"";""
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft .NET Framework";"3.5";"";"";""
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft .NET Framework";"4.8";"";"";""
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft .NET Framework";"4.8";"";"";""
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Office";"2013";"Неподдерживаемая версия";"";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft OneDrive";"26.88.510.4";"";"";""
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft OneNote";"2013";"Неподдерживаемая версия";"";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Outlook";"2013";"Неподдерживаемая версия";"";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft PowerPoint";"2013";"Неподдерживаемая версия";"";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Powershell";"5.1.19041.1";"";"";""
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Powershell";"5.1.19041.1";"";"";""
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Publisher";"2013";"Неподдерживаемая версия";"";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Remote Desktop Connection Client";"10.0";"";"";""
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Remote Desktop Connection Client";"10.0";"";"";""
"10.104.103.34";"PC-04-304-01.utmn.ru";"Microsoft Visio Viewer";"2013";"Неподдерживаемая версия";"";"high"
